district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
KAMRUP,KAMRUP,18-321-00214,2022_06,0.0,9.0,4,11526.521999999995,17371.600000000006,124857.95625000028,16,61.86,8.87807853427243,5.825,4,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00215,2022_06,0.0,8.333333333333334,4,6558.890000000072,9937.255999999994,109114.7765624998,12,61.86,9.155390026898408,5.825,4,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00216,2022_06,0.0,6.857142857142857,4,2549.5,3811.1039999999994,96837.33281249995,28,61.86,9.161667748437129,5.825,4,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00217,2022_06,0.0,6.0,4,741.0139999999956,1096.0620000000015,45142.55390625005,15,61.86,11.543307086614174,5.825,4,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00218,2022_06,0.0,12.0,4,1666.9119999999966,2463.3399999999965,50113.20234375005,2,61.86,11.903068679980516,5.825,4,2,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00219,2022_06,0.0,9.0,4,25730.48400000017,31810.129999999997,572063.4124999996,1,40.36,19.464597924143952,0.0,4,4,1,5,0.0,4
KAMRUP METRO,KAMRUP METRO,18-322-00220,2022_06,0.0,9.0,4,3905.252000000037,4789.347999999998,193346.94374999963,42,40.36,8.77042009730539,0.0,4,4,1,5,0.0,4
KAMRUP METRO,KAMRUP METRO,18-322-00221,2022_06,0.0,9.0,4,1658.6959999999965,1987.333999999999,61365.33359374991,7,40.36,10.23603060514723,0.0,4,4,1,5,0.0,4
NALBARI,NALBARI,18-323-00222,2022_06,0.0,9.0,4,3304.0299999999697,4101.6839999999975,65603.52421875001,15,47.21,10.29011786038078,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00223,2022_06,0.0,8.333333333333334,4,2263.0380000000005,2681.866000000002,112155.72343749995,35,47.21,10.107390210370678,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00224,2022_06,0.0,8.333333333333334,4,13837.883999999962,16351.066,250136.0593750002,28,47.21,8.7668710139912,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00225,2022_06,0.0,9.0,4,6473.479999999981,7585.554000000004,140812.23124999972,21,47.21,14.340836885980394,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00226,2022_06,0.0,11.0,4,5961.513999999996,6923.101999999984,177876.12500000023,19,47.21,12.204614983280765,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00227,2022_06,0.0,12.0,4,1109.3039999999964,1293.1080000000002,46150.54609375005,3,47.21,9.391899000526038,6.945,4,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00228,2022_06,0.0,12.0,4,8764.270000000019,10353.861999999965,160736.171875,20,47.21,12.64855767853562,6.945,4,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00260,2022_06,0.0,11.75,0,1811.8219999999856,2652.71,76033.98750000005,14,81.84,7.96390433324508,5.680000000000001,5,2,1,5,0.0,4
NALBARI,NALBARI,18-323-00230,2022_06,0.0,0.0,4,409.1519999999982,480.0140000000001,11287.741601562506,1,47.21,6.0,6.945,4,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00231,2022_06,0.0,7.142857142857143,0,5206.565999999992,7621.208000000002,169411.8250000002,14,81.84,7.770237592599701,5.680000000000001,5,2,1,5,0.0,4
BAKSA,BAKSA,18-324-00232,2022_06,0.0,11.0,0,3106.3179999999993,4309.3020000000015,39054.33437499998,6,81.84,13.911290322580646,5.680000000000001,5,2,1,5,0.0,4
BAKSA,BAKSA,18-324-00233,2022_06,0.0,5.333333333333333,0,3416.122000000003,5017.142,104903.7593749999,23,81.84,7.205551532705769,5.680000000000001,5,2,1,5,0.0,4
BAKSA,BAKSA,18-324-00234,2022_06,0.0,13.0,0,2973.9320000000007,4123.297999999995,81101.6046875,12,81.84,8.45694966190834,5.680000000000001,5,2,1,5,0.0,4
BAKSA,TAMULPUR,18-816-00235,2022_06,0.0,0.0,0,214.04600000000028,305.65600000000086,6653.244238281244,2,81.84,9.199794848415774,5.680000000000001,2,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00236,2022_06,0.0,0.0,0,173.3779999999988,358.6180000000004,6647.1402343750015,1,81.84,20.0,5.680000000000001,2,2,1,5,0.0,2
DARRANG,DARRANG,18-325-00237,2022_06,0.0,0.0,3,871.9539999999979,1789.9339999999938,17613.257421875023,7,85.43,8.193068254305762,3.61,3,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00238,2022_06,0.0,8.5,3,2317.8300000000017,4655.09599999999,86428.40937500005,21,85.43,8.794089776436318,3.61,3,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00239,2022_06,0.0,8.833333333333334,3,10477.297999999952,20531.70600000001,145347.9750000001,36,85.43,8.718305526401506,3.61,3,3,3,5,0.0,3
UDALGURI,UDALGURI,18-326-00240,2022_06,0.0,5.0,0,929.5119999999952,1627.6939999999995,16045.720898437496,1,80.43,10.525857376156775,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00241,2022_06,0.0,9.25,0,4463.049999999988,8025.744000000006,72353.74531249993,3,80.43,7.645069144108068,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00242,2022_06,0.0,0.0,0,0.6280000000000001,1.107999999999997,150.85605468749964,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00243,2022_06,0.0,0.0,0,132.9360000000015,273.48199999999997,2941.998291015625,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00244,2022_06,0.0,9.0,0,1729.4300000000076,3573.598000000002,65626.65234374997,3,80.43,8.696490673411319,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00245,2022_06,0.0,9.375,0,11013.24800000002,19023.008000000005,254144.4468749999,1,80.43,8.60542923835048,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00246,2022_06,0.0,9.0,0,13321.717999999992,23013.458,256292.66249999983,1,80.43,7.365098985997103,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00247,2022_06,0.0,7.0,0,5676.338000000047,9973.29,129745.56718749995,1,80.43,7.190589828759393,5.602499999999999,3,2,5,5,0.0,4
CHARAIDEO,CHARAIDEO,18-755-00248,2022_06,0.0,8.2,0,6434.561999999976,8653.062000000002,166061.5625,21,97.38,8.43121083827265,4.3325,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00249,2022_06,0.0,7.615384615384615,3,21116.066000000108,36822.45200000002,396501.80624999944,38,55.39,9.43528364177923,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00250,2022_06,0.0,11.428571428571429,3,4132.786000000022,7192.005999999998,145505.1875,36,55.39,8.524031669897171,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00251,2022_06,0.0,4.75,3,6342.440000000002,11084.988000000005,119656.03437500005,26,55.39,8.72749183006536,5.3975,4,3,1,5,0.0,4
HOJAI,HOJAI,18-757-00252,2022_06,0.0,2.4,5,8563.716000000015,16715.217999999993,324402.0687499996,19,75.41,9.454913964262078,7.420000000000001,1,5,5,5,0.0,3
HOJAI,HOJAI,18-757-00253,2022_06,0.0,2.25,5,11773.777999999931,22938.554000000004,210176.3468749998,20,75.41,6.687779139574981,7.420000000000001,1,5,5,5,0.0,3
HOJAI,HOJAI,18-757-00254,2022_06,0.0,1.6666666666666667,5,26205.856000000145,51243.89599999995,581565.2624999993,52,75.41,7.861142516313396,7.420000000000001,1,5,5,5,0.0,3
WEST KARBI ANGLONG,WEST KARBI ANGLONG,18-759-00255,2022_06,0.0,6.476190476190476,5,23909.88599999994,54830.348,364058.3375000004,25,95.44,5.848965398651101,2.96,3,5,3,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00256,2022_06,0.0,4.666666666666667,3,1696.3159999999916,4404.220000000001,178967.84999999963,35,84.29,2.9293416402084707,3.2299999999999995,3,4,2,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00257,2022_06,0.0,6.0,3,22466.5,54348.083999999915,360035.7874999996,34,84.29,10.400629021573014,3.2299999999999995,3,4,2,5,0.0,3
BAKSA,TAMULPUR,18-816-00258,2022_06,0.0,0.0,0,767.1240000000034,1058.446,14965.657031249995,2,81.84,11.551837196127943,5.680000000000001,2,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00259,2022_06,0.0,10.25,0,5913.815999999992,8773.378000000004,174505.51249999995,31,81.84,7.480381789094064,5.680000000000001,2,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00261,2022_06,0.0,11.428571428571429,0,14169.234000000057,20830.511999999988,299169.15625,31,81.84,9.527172147001934,5.680000000000001,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00262,2022_06,0.0,10.333333333333334,0,7219.75,10605.222000000009,169254.85624999995,25,81.84,11.414625321897546,5.680000000000001,5,2,1,5,0.0,4
BAKSA,BAKSA,18-324-00263,2022_06,0.0,9.0,0,2509.8459999999905,3681.966,79630.85468750005,15,81.84,6.167801605854254,5.680000000000001,5,2,1,5,0.0,4
BARPETA,BARPETA,18-303-00264,2022_06,0.0,6.25,4,8729.504000000074,16624.330000000016,157610.28750000056,26,78.24,8.645922537001193,4.0125,4,4,2,5,0.0,4
BARPETA,BAJALI,18-799-00265,2022_06,0.0,9.5,5,6044.516000000003,11697.744000000006,171725.0875,38,78.24,7.445256270447111,4.0125,3,2,1,5,0.0,3
BARPETA,BARPETA,18-303-00266,2022_06,0.0,8.0,4,8409.80999999994,17157.884000000002,259934.30625000037,13,78.24,11.135085305838803,4.0125,4,4,2,5,0.0,4
KAMRUP METRO,KAMRUP METRO,18-322-00267,2022_06,0.0,6.0,4,21239.98999999976,25997.77799999999,528436.8937500007,2,40.36,9.823186885969754,0.0,4,4,1,5,0.0,4
UDALGURI,UDALGURI,18-326-00268,2022_06,0.0,9.333333333333334,0,1757.9700000000012,2962.9820000000036,74446.63593750005,3,80.43,8.320355764389998,5.602499999999999,3,2,5,5,0.0,4
DARRANG,DARRANG,18-325-00269,2022_06,0.0,7.142857142857143,3,10852.722000000069,22674.71399999992,243065.421875,28,85.43,10.136166380086792,3.61,3,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00270,2022_06,0.0,7.777777777777778,3,30067.709999999963,62315.20400000014,663149.4375,37,85.43,10.09762896136942,3.61,3,3,3,5,0.0,3
MORIGAON,MORIGAON,18-304-00271,2022_06,0.0,8.25,2,14712.678000000073,30835.74199999997,283340.8312499998,26,55.93,8.623885083181882,5.1625000000000005,3,3,2,5,0.0,3
KAMRUP,KAMRUP,18-321-00272,2022_06,0.0,5.333333333333333,4,8779.91399999999,12945.777999999998,222458.51249999972,43,61.86,9.172672587731704,5.825,4,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00273,2022_06,0.0,4.666666666666667,4,11863.08600000001,16347.784000000014,126949.8468749998,23,61.86,10.22972972972973,5.825,4,2,1,5,0.0,3
DHUBRI,DHUBRI,18-301-00274,2022_06,0.0,7.0,4,585.4979999999996,1093.0,24044.37109375,1,78.55,6.724181729360039,4.425,3,3,2,1,9998000.0,2
JORHAT,JORHAT,18-312-00276,2022_06,0.0,4.5,3,15046.597999999882,17263.732000000018,266117.328125,32,73.71,12.994232741770045,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00277,2022_06,0.0,7.0,3,5406.326000000001,6206.33600000001,147296.95937499998,9,73.71,10.197020085301467,7.529999999999999,3,3,1,5,0.0,3
CHARAIDEO,CHARAIDEO,18-755-00278,2022_06,0.0,10.333333333333334,0,5637.2880000000005,7689.9000000000015,130479.3562500002,37,97.38,8.264611365120835,4.3325,4,3,1,5,0.0,4
CHARAIDEO,CHARAIDEO,18-755-00279,2022_06,0.0,6.333333333333333,0,4554.382000000041,6110.580000000001,200188.8812500001,24,97.38,9.176653888957588,4.3325,4,3,1,5,0.0,4
MAJULI,MAJULI,18-760-00280,2022_06,0.0,5.75,2,2947.423999999999,3674.803999999989,60049.89999999991,12,88.08,9.266321725481076,5.345,3,2,1,5,0.0,3
MAJULI,MAJULI,18-760-00281,2022_06,0.0,7.090909090909091,2,4364.613999999943,5131.490000000005,106476.89687499998,20,88.08,9.435180143388692,5.345,3,2,1,5,0.0,3
KARBI ANGLONG,KARBI ANGLONG,18-314-00275,2022_06,0.0,3.4375,5,13547.220000000205,31318.805999999982,293693.78125,21,79.48,5.961560587835364,5.27,2,3,5,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00101,2022_07,0.0,27.176470588235293,3,18245.42200000002,34548.42199999999,326890.0499999998,49,86.36,6.103794428434198,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00102,2022_07,0.0,27.5,3,1174.412000000004,2276.327999999994,56534.32343749996,21,86.36,4.9428373291064,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00103,2022_07,0.0,28.8,3,7511.254000000015,14638.161999999982,198986.6812499999,28,86.36,9.173704728370222,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00104,2022_07,0.0,28.384615384615383,3,18552.969999999972,38329.879999999976,339510.63124999986,32,86.36,9.37156862745098,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00105,2022_07,0.0,29.333333333333332,3,3268.801999999996,8497.939999999995,113060.0265625,12,86.36,8.971087633242147,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00106,2022_07,0.0,0.0,3,2490.5499999999884,6525.215999999957,51252.02968749986,5,86.36,7.29100930072339,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00107,2022_07,0.0,30.0,3,1132.5760000000157,2973.329999999987,83265.64218750037,9,86.36,7.331983805668016,4.26,3,2,3,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00108,2022_07,0.0,30.0,3,5481.173999999941,13965.565999999992,116066.8828125,7,86.36,18.543851818790447,4.26,3,2,3,5,0.0,3
DHUBRI,DHUBRI,18-301-00109,2022_07,0.0,30.0,1,6142.788000000059,16074.542000000132,197216.21875,16,78.55,5.354767053273049,4.425,4,3,2,4,9998000.0,4
DHUBRI,DHUBRI,18-301-00110,2022_07,0.0,30.0,1,4382.956000000006,9943.38400000002,179957.0375000001,29,78.55,6.031057454997325,4.425,4,3,2,4,9998000.0,4
DHUBRI,DHUBRI,18-301-00111,2022_07,0.0,30.666666666666668,1,8630.873999999953,22183.199999999953,171668.2999999998,22,78.55,10.015998093994318,4.425,4,3,2,4,9998000.0,4
DHUBRI,DHUBRI,18-301-00112,2022_07,0.0,26.25,1,14531.336000000128,37293.95999999996,407660.8562500011,32,78.55,7.015421644530468,4.425,4,3,2,4,9998000.0,4
DHUBRI,DHUBRI,18-301-00113,2022_07,0.0,31.5,1,7473.4220000000205,19483.197999999975,331335.55000000075,39,78.55,8.902051750071829,4.425,4,3,2,4,9998000.0,4
DHUBRI,DHUBRI,18-301-00114,2022_07,0.0,28.0,1,827.7579999999871,2116.015999999996,68154.00624999986,12,78.55,8.651042758331586,4.425,4,3,2,4,9998000.0,4
GOALPARA,GOALPARA,18-302-00115,2022_07,0.0,25.0,1,12560.270000000137,30048.780000000028,223278.9656250002,36,87.33,8.098310528024053,3.3875,2,3,1,5,0.0,2
GOALPARA,GOALPARA,18-302-00116,2022_07,0.0,21.0,1,8640.631999999983,21178.882,315926.28125,43,87.33,8.84951089267993,3.3875,2,3,1,5,0.0,2
GOALPARA,GOALPARA,18-302-00117,2022_07,0.0,21.166666666666668,1,17107.956000000006,40149.86400000006,309543.2000000002,36,87.33,8.281090819634175,3.3875,2,3,1,5,0.0,2
GOALPARA,GOALPARA,18-302-00118,2022_07,0.0,21.333333333333332,1,2143.7100000000064,5066.111999999994,79150.73124999998,19,87.33,9.595232052211747,3.3875,2,3,1,5,0.0,2
GOALPARA,GOALPARA,18-302-00119,2022_07,0.0,28.333333333333332,1,6017.5839999999735,13855.67399999997,143503.3718750002,20,87.33,9.69726014802556,3.3875,2,3,1,5,0.0,2
BARPETA,BARPETA,18-303-00120,2022_07,0.0,22.75,1,8975.042000000016,18331.24199999997,219897.89687500056,28,78.24,5.947720364741642,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00121,2022_07,0.0,22.142857142857142,1,18791.914000000103,38706.55800000008,332325.6375000011,43,78.24,3.9392814340055233,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00122,2022_07,0.0,22.8,1,15643.735999999915,32079.034,400055.7437500004,55,78.24,10.201593666373126,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00123,2022_07,0.0,22.0,1,7402.739999999991,15271.890000000014,223127.4125000015,40,78.24,8.263521589720604,4.0125,2,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00124,2022_07,0.0,28.5,3,5242.050000000047,10431.361999999994,122928.98124999972,27,78.24,7.632616199727061,4.0125,1,2,1,5,0.0,2
BARPETA,BAJALI,18-799-00125,2022_07,0.0,0.0,3,937.3020000000106,1914.077999999994,25596.291015625,5,78.24,5.882934443288241,4.0125,1,2,1,5,0.0,2
MORIGAON,MORIGAON,18-304-00126,2022_07,0.0,27.0,1,5680.042000000016,12059.687999999996,124904.078125,9,55.93,3.7721604770940633,5.1625000000000005,4,3,2,4,5642872.199999999,4
MORIGAON,MORIGAON,18-304-00127,2022_07,0.0,26.5,1,5003.447999999975,10685.103999999992,277329.0750000002,25,55.93,5.833076032419915,5.1625000000000005,4,3,2,4,5642872.199999999,4
MORIGAON,MORIGAON,18-304-00128,2022_07,0.0,26.8,1,8544.576000000001,18200.164000000048,245958.35312500037,34,55.93,8.826467527060784,5.1625000000000005,4,3,2,4,5642872.199999999,4
MORIGAON,MORIGAON,18-304-00129,2022_07,0.0,30.0,1,8339.576000000117,17711.80800000002,203327.84375,22,55.93,8.858145505075484,5.1625000000000005,4,3,2,4,5642872.199999999,4
NAGAON,NAGAON,18-305-00130,2022_07,0.0,28.2,3,13134.8820000001,25242.604000000003,290374.2937500002,44,69.66,9.057852889317676,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00131,2022_07,0.0,28.6,3,18239.476000000024,35364.476000000024,388989.3687500004,26,69.66,10.350149858803556,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00132,2022_07,0.0,27.75,3,16383.132000000216,31534.87000000011,291857.4249999998,52,69.66,7.2677222276576545,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00133,2022_07,0.0,27.0,3,15160.412000000011,29745.466000000015,443943.2437500004,42,69.66,12.37875139569882,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00134,2022_07,0.0,30.4,3,12004.34999999986,23299.918000000063,468311.3687500004,42,69.66,12.250784762874352,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00135,2022_07,0.0,26.4,3,6884.945999999996,13608.20199999999,187636.109375,37,69.66,9.06623584441162,5.1675,4,4,1,5,0.0,4
NAGAON,NAGAON,18-305-00136,2022_07,0.0,28.4,3,15803.236000000034,30782.47400000005,278424.234375,34,69.66,8.410509418123445,5.1675,4,4,1,5,0.0,4
SONITPUR,SONITPUR,18-306-00137,2022_07,0.0,28.470588235294116,1,27282.08799999999,47855.704,529446.9500000002,57,84.82,8.874969800549406,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00138,2022_07,0.0,23.714285714285715,1,16869.601999999955,29463.343999999983,297970.5562500004,37,84.82,9.030971091046291,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00139,2022_07,0.0,27.333333333333332,1,12044.242000000086,21307.7919999999,390539.78125,30,84.82,12.515799940596873,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00140,2022_07,0.0,26.555555555555557,1,12127.167999999949,21144.574000000008,239444.7281249999,34,84.82,8.739520446520105,6.025,3,5,4,5,0.0,4
LAKHIMPUR,LAKHIMPUR,18-307-00141,2022_07,0.0,20.2,5,4399.5,7994.705999999991,148090.99375000037,16,79.61,8.61925413084882,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00142,2022_07,0.0,27.6,5,14589.753999999955,27320.622000000003,261618.2562500001,25,79.61,9.413843175217812,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00143,2022_07,0.0,24.8,5,9192.246000000045,16771.584000000017,162335.1281249998,13,79.61,7.83190560588158,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00144,2022_07,0.0,26.0,5,3755.030000000028,6873.127999999997,106488.44999999972,13,79.61,8.583383813908409,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00145,2022_07,0.0,23.125,5,16285.884000000078,29669.74800000002,256869.19687500037,21,79.61,8.86477015958198,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00146,2022_07,0.0,26.714285714285715,5,5618.695999999938,10308.555999999997,118921.84375,26,79.61,8.38187631938408,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00147,2022_07,0.0,31.5,5,4500.900000000023,8220.671999999991,105263.12343749964,10,79.61,6.542400211472376,4.1675,3,3,4,5,0.0,3
DHEMAJI,DHEMAJI,18-308-00148,2022_07,0.0,0.0,4,70.57200000000012,138.93199999999996,3119.3531738281235,1,77.87,2.957943925233645,3.9475,2,2,3,4,4559548.0,2
DHEMAJI,DHEMAJI,18-308-00149,2022_07,0.0,25.0,4,284.9320000000007,566.1239999999998,7913.642773437488,2,77.87,7.045080809078438,3.9475,2,2,3,4,4559548.0,2
DHEMAJI,DHEMAJI,18-308-00150,2022_07,0.0,27.833333333333332,4,6721.349999999977,13207.070000000009,143117.1000000001,18,77.87,8.053691518699502,3.9475,2,2,3,4,4559548.0,2
DHEMAJI,DHEMAJI,18-308-00151,2022_07,0.0,25.416666666666668,4,12752.376000000047,25112.648000000045,272001.8156249998,27,77.87,8.469356293085896,3.9475,2,2,3,4,4559548.0,2
DHEMAJI,DHEMAJI,18-308-00152,2022_07,0.0,29.545454545454547,4,7465.971999999951,14450.670000000013,170584.6656249999,6,77.87,7.429793435559498,3.9475,2,2,3,4,4559548.0,2
DHEMAJI,DHEMAJI,18-308-00153,2022_07,0.0,28.6,4,5237.657999999996,10246.453999999998,104658.6000000001,19,77.87,8.314618872813647,3.9475,2,2,3,4,4559548.0,2
TINSUKIA,TINSUKIA,18-309-00154,2022_07,0.0,30.583333333333332,2,7906.051999999909,14272.641999999993,106350.4093749998,8,89.01,4.476744186046512,5.717499999999999,4,4,5,5,0.0,4
TINSUKIA,TINSUKIA,18-309-00155,2022_07,0.0,32.07142857142857,2,22812.181999999797,41095.59400000001,473839.6875,43,89.01,9.426295581920082,5.717499999999999,4,4,5,5,0.0,4
TINSUKIA,TINSUKIA,18-309-00156,2022_07,0.0,28.0,2,28369.639999999665,49795.060000000056,451681.63749999925,34,89.01,11.186873704215618,5.717499999999999,4,4,5,5,0.0,4
TINSUKIA,TINSUKIA,18-309-00157,2022_07,0.0,28.88235294117647,2,19210.94200000004,35157.84400000001,371180.8624999998,34,89.01,9.349689566456169,5.717499999999999,4,4,5,5,0.0,4
DIBRUGARH,DIBRUGARH,18-310-00158,2022_07,0.0,25.818181818181817,2,9891.571999999927,14907.366000000002,190109.06562500005,25,81.66,9.333883140900683,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00159,2022_07,0.0,23.166666666666668,2,13359.873999999953,20270.77599999999,246053.03437500028,8,81.66,11.346244227509208,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00160,2022_07,0.0,27.125,2,7670.456000000006,11851.414000000004,176895.8812500001,30,81.66,9.58611383709519,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00161,2022_07,0.0,24.0,2,3609.7480000000214,5468.512000000002,254083.08125000005,26,81.66,12.425858035683111,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00162,2022_07,0.0,24.4,2,7576.097999999998,11418.262000000015,182102.07187500017,32,81.66,9.215314230676618,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00163,2022_07,0.0,24.0,2,8208.372000000032,12404.455999999998,195769.3031250001,20,81.66,9.569697116902674,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00164,2022_07,0.0,23.571428571428573,2,15081.02800000005,22655.975999999995,248578.546875,28,81.66,10.054100038073482,6.0275,3,3,4,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00165,2022_07,0.0,23.666666666666668,5,7182.049999999988,9636.865999999996,196257.0562499999,27,82.09,9.51390511801823,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00166,2022_07,0.0,24.666666666666668,5,13547.96199999994,17958.48000000001,189327.12187500007,36,82.09,10.841908706021558,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00167,2022_07,0.0,24.0,5,8934.1179999999,11863.619999999995,155581.7,36,82.09,10.38047551148987,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00168,2022_07,0.0,23.0,5,13995.60400000005,18860.881999999983,238869.3062499999,44,82.09,10.775684549747664,6.945,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00169,2022_07,0.0,26.6,5,8294.020000000019,9595.509999999997,156653.03125,23,73.71,7.948533649492005,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00170,2022_07,0.0,27.0,5,11563.588000000103,13381.304000000033,270892.8187500001,33,73.71,8.68374592208789,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00171,2022_07,0.0,25.875,5,10037.131999999983,11591.103999999996,158359.65937500005,9,73.71,11.63672131147541,7.529999999999999,3,3,1,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00172,2022_07,0.0,28.0,3,11715.65399999998,18317.054000000004,214456.52187500056,23,73.24,8.517309425121644,6.09,4,3,4,1,87039407.0,3
GOLAGHAT,GOLAGHAT,18-313-00173,2022_07,0.0,25.8,3,9100.775999999954,13918.954000000029,122039.43906249944,14,73.24,8.183741425066346,6.09,4,3,4,1,87039407.0,3
GOLAGHAT,GOLAGHAT,18-313-00174,2022_07,0.0,28.6,3,8398.523999999976,12327.030000000006,154608.89687499998,30,73.24,9.92729823203618,6.09,4,3,4,1,87039407.0,3
GOLAGHAT,GOLAGHAT,18-313-00175,2022_07,87039407.0,26.9,3,25047.232000000076,37127.937999999995,410706.7374999998,46,73.24,9.5910849578042,6.09,4,3,4,1,87039407.0,3
GOLAGHAT,GOLAGHAT,18-313-00176,2022_07,0.0,29.5,3,4039.502000000037,6390.484000000011,137439.140625,1,73.24,9.372753135911031,6.09,4,3,4,1,87039407.0,3
GOLAGHAT,GOLAGHAT,18-313-00177,2022_07,0.0,27.363636363636363,3,12421.36400000006,18926.98199999999,260944.68437499995,39,73.24,7.227732136565102,6.09,4,3,4,1,87039407.0,3
