district,block_name,object_id,women_sugar,men_sugar,women_bp,men_bp,pct_ncd,timeperiod
Sonepur,DUNGURIPALI,21-392-03569,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
Sonepur,SONEPUR,21-392-03570,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
Sonepur,TARBHA,21-392-03571,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
Sonepur,ULLUNDA,21-392-03572,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
Sundargarh,BALISANKARA,21-374-03573,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,BARGAON,21-374-03574,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,BISRA,21-374-03575,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,BONAIGARH,21-374-03576,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,GURUNDIA,21-374-03577,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,HEMGIR,21-374-03578,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,KOIDA,21-374-03579,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,KUARMUNDA,21-374-03580,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,KUTRA,21-374-03581,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,LAHUNIPARA,21-374-03582,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,LATHIKATA,21-374-03583,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,LEPHRIPARA,21-374-03584,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,NUAGAON,21-374-03585,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,RAJGANGPUR,21-374-03586,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,SUBDEGA,21-374-03587,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,SUNDARGARH,21-374-03588,5.65,7.32,5.44,6.51,6.23,2021_05
Sundargarh,TANGARPALI,21-374-03589,5.65,7.32,5.44,6.51,6.23,2021_05
