district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Kendrapara,Kendrapara,21-379-03442,2023_11,0.0,29.003050408946788,15409.939999999944,10630.18399999998,199563.421875,10.375990201380716,7.745,2,4,1,3,1
Kendujhar,Kendujhar,21-375-03443,2023_11,0.0,28.9631920660564,10367.28099999996,15333.16499999998,193806.3624999998,8.518976151315789,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03444,2023_11,0.0,28.9631920660564,7705.993000000017,11404.714000000007,148469.4656250002,5.720909352104583,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03445,2023_11,0.0,28.9631920660564,10323.246000000045,15416.004000000015,174048.22499999963,9.515611616418193,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03446,2023_11,0.0,28.9631920660564,10300.73999999999,14792.905,166369.1921875002,8.477264381884945,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03447,2023_11,0.0,28.9631920660564,9454.42100000009,14089.790000000035,166392.30625000037,9.29903785239151,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03448,2023_11,0.0,28.9631920660564,7976.741999999969,11865.06700000001,154314.0703125,8.219856142343366,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03449,2023_11,0.0,28.9631920660564,9452.493999999948,13904.84,209289.24062499963,8.767178159111262,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03450,2023_11,0.0,28.9631920660564,10662.60899999994,15886.228999999992,129407.2164062499,9.961105207226357,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03451,2023_11,0.0,28.9631920660564,16827.397000000114,25161.39300000004,273469.4171874998,9.09015512210106,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03452,2023_11,0.0,28.9631920660564,12754.281000000075,19007.013999999966,251029.4109375002,9.354177721178676,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03453,2023_11,0.0,28.9631920660564,7656.930000000051,11399.890000000014,135600.88515624963,8.162117139287473,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03454,2023_11,0.0,28.9631920660564,2380.9990000000107,3527.566999999999,93015.6726562502,7.69665967753597,5.75,2,3,4,3,2
Kendujhar,Kendujhar,21-375-03455,2023_11,0.0,28.9631920660564,5304.431999999972,7775.770999999999,105439.0710937502,6.9174102510894375,5.75,2,3,4,3,2
Khordha,Khordha,21-386-03456,2023_11,0.0,30.80499612274292,3830.73000000004,2997.415000000001,118648.5023437501,11.048381438367086,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03457,2023_11,0.0,30.80499612274292,8534.125,7388.693999999989,133880.6804687502,7.705679924654061,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03458,2023_11,0.0,30.80499612274292,8354.063000000082,7434.822000000015,147722.99375000037,10.432225376072989,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03459,2023_11,0.0,30.80499612274292,14884.77500000014,13176.10500000001,187201.6656250004,11.228820301783264,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03460,2023_11,0.0,30.80499612274292,94975.5839999998,78978.26399999997,1220577.825000003,18.23521278010156,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03461,2023_11,0.0,30.80499612274292,7743.885000000009,6638.383000000016,129398.8070312501,10.946785633441484,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03462,2023_11,0.0,30.80499612274292,2460.902000000002,2158.6119999999937,117255.6101562502,10.836840751533703,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03463,2023_11,0.0,30.80499612274292,15952.435999999989,14068.878999999955,171048.48281249963,12.82438149965325,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03464,2023_11,0.0,30.80499612274292,16431.17699999991,14540.671999999991,217651.1515624998,10.927521317259629,8.805,3,5,1,3,2
Khordha,Khordha,21-386-03465,2023_11,0.0,30.80499612274292,19855.152999999933,16299.755000000005,259990.30937499923,9.813857577384148,8.805,3,5,1,3,2
Koraput,Koraput,21-398-03466,2023_11,0.0,29.355668098049765,3799.655000000028,6504.652000000002,58817.75078124995,8.87994282991901,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03467,2023_11,0.0,29.355668098049765,7372.766999999993,13466.736999999965,136094.8289062502,8.047801748537644,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03468,2023_11,0.0,29.355668098049765,7438.221000000136,13568.931000000011,198806.5703125,10.096837944664031,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03469,2023_11,0.0,29.355668098049765,5688.726999999955,10321.705999999976,101733.3843749999,9.964665238116062,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03470,2023_11,0.0,29.355668098049765,12098.65699999989,21972.771000000008,239370.4375,9.71406990317929,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03471,2023_11,0.0,29.355668098049765,6296.128000000026,11436.181000000011,136333.98281249963,12.55752411792894,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03472,2023_11,0.0,29.355668098049765,9271.951,16850.511,167395.796875,10.580945141763964,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03473,2023_11,0.0,29.355668098049765,3378.8430000000226,6124.858000000007,75063.0140625001,7.7124685697382045,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03474,2023_11,0.0,29.355668098049765,5809.763999999967,10201.08500000002,90526.5984375002,9.577652094160808,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03475,2023_11,0.0,29.355668098049765,3921.3979999999865,7073.902999999991,68080.1226562499,10.814622834538262,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03476,2023_11,0.0,29.355668098049765,5027.72900000005,9037.848000000013,102726.4148437502,8.720933754489204,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03477,2023_11,0.0,29.355668098049765,2319.0509999999776,4058.275999999998,54551.26445312495,10.752261195676152,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03478,2023_11,0.0,29.355668098049765,5543.714000000036,8328.154999999999,78348.5546875,8.581510681586979,5.307500000000001,5,2,1,3,4
Koraput,Koraput,21-398-03479,2023_11,0.0,29.355668098049765,7111.53600000008,12896.466,143507.5203125002,9.4085777722184,5.307500000000001,5,2,1,3,4
Malkangiri,Malkangiri,21-399-03480,2023_11,0.0,30.300125462229296,7028.68200000003,14040.008999999993,136268.5695312498,10.5779210025118,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03481,2023_11,0.0,30.300125462229296,1455.7749999999942,2911.4369999999944,51224.75820312509,7.767109685304002,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03482,2023_11,0.0,30.300125462229296,7678.537000000011,15541.045999999971,172208.0625,8.53808299999815,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03483,2023_11,0.0,30.300125462229296,5560.303000000014,10837.733000000007,84096.7476562499,8.858823529411765,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03484,2023_11,0.0,30.300125462229296,6307.126000000048,12663.630000000005,122456.7179687498,10.620730353474777,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03485,2023_11,0.0,30.300125462229296,7629.777000000002,15275.156000000015,144787.0773437498,8.956868611318873,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03486,2023_11,0.0,30.300125462229296,4737.01999999996,9919.00900000002,91403.140625,9.951762523191094,5.205,4,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03487,2023_11,0.0,28.26502933403041,12501.900000000023,16296.533999999983,167533.4187500002,8.995144603097774,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03488,2023_11,0.0,28.26502933403041,2636.521999999997,3443.6619999999966,101161.2296874998,8.888702728578266,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03489,2023_11,0.0,28.26502933403041,11200.90399999998,14681.021000000008,128193.5773437498,8.777003795490065,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03490,2023_11,0.0,28.26502933403041,3791.3330000000415,4964.592000000004,217177.7359375004,9.576004087086378,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03491,2023_11,0.0,28.26502933403041,12798.277000000002,16532.52799999999,188039.1359374998,9.364527849306851,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03492,2023_11,0.0,28.26502933403041,3351.152000000002,4347.459999999999,65522.96718749998,9.72212450821569,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03493,2023_11,0.0,28.26502933403041,4558.964999999967,5964.232999999993,95004.53125,10.459770114942527,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03494,2023_11,0.0,28.26502933403041,2498.642999999982,3260.061000000001,80486.98515625019,11.084155931069098,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03495,2023_11,0.0,28.26502933403041,3387.56700000001,4758.639999999999,89578.7093750001,9.829236383667286,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03496,2023_11,0.0,28.26502933403041,7194.180999999982,9368.978000000005,140805.7015625001,10.062658712563987,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03497,2023_11,0.0,28.26502933403041,6114.127999999968,7975.706999999995,183070.4796874998,8.804969076562166,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03498,2023_11,0.0,28.26502933403041,8892.788000000059,11695.616999999998,114926.6507812501,8.894604417116714,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03499,2023_11,0.0,28.26502933403041,3475.277999999991,4526.542000000001,85600.9468749999,10.924942811515386,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03500,2023_11,0.0,28.26502933403041,8603.908000000054,11206.621,128646.89453125,9.053463381577036,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03501,2023_11,0.0,28.26502933403041,7698.156000000075,10073.194999999978,127696.54296875,11.820926600728788,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03502,2023_11,0.0,28.26502933403041,6211.032000000007,8004.351999999999,131901.6195312501,8.703354343897386,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03503,2023_11,0.0,28.26502933403041,6157.869999999995,8023.846000000005,71228.32734375005,9.286530140060712,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03504,2023_11,0.0,28.26502933403041,3956.414999999979,6422.337999999989,45411.07070312509,9.69321922317314,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03505,2023_11,0.0,28.26502933403041,8559.811999999918,10785.869000000006,121765.0539062498,9.07273172095624,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03506,2023_11,0.0,28.26502933403041,6568.789999999979,8572.777000000002,119359.83203125,8.693397845034658,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03507,2023_11,0.0,28.26502933403041,5326.718999999983,6954.142000000007,94838.9703124999,9.955075879512531,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03508,2023_11,0.0,28.26502933403041,3826.8700000000536,5017.996999999996,67174.80078125,10.25332156461953,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03509,2023_11,0.0,28.26502933403041,3663.429000000004,4747.733,138574.90234375,7.237856721946292,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03510,2023_11,0.0,28.26502933403041,7007.614000000001,9298.359000000004,104903.34765625,8.46064477407185,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03511,2023_11,0.0,28.26502933403041,2255.566999999981,2957.3039999999964,80230.0,9.383198287723587,6.77,2,2,1,3,1
Mayurbhanj,Mayurbhanj,21-376-03512,2023_11,0.0,28.26502933403041,6650.983999999997,8689.729000000021,113508.1531250002,9.16634043457451,6.77,2,2,1,3,1
Nabarangpur,Nabarangpur,21-397-03513,2023_11,0.0,30.70109752093256,4002.8280000000377,7605.491999999998,85405.2281249999,10.55469400271608,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03514,2023_11,0.0,30.70109752093256,3770.155000000028,7265.436000000016,83887.7476562499,11.875,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03515,2023_11,0.0,30.70109752093256,10460.912999999942,20022.25800000003,197835.3250000002,10.752048948143672,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03516,2023_11,0.0,30.70109752093256,10141.515000000014,19211.28199999995,181384.0250000004,9.328888438772983,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03517,2023_11,0.0,30.70109752093256,7949.581000000122,15323.85499999998,142117.41015625,12.21710347489798,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03518,2023_11,0.0,30.70109752093256,2729.055000000022,5218.372000000003,69724.7074218751,10.573385872315813,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03519,2023_11,0.0,30.70109752093256,3916.6350000000098,7466.905999999988,153796.7421875,9.462214170029371,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03520,2023_11,0.0,30.70109752093256,9969.35699999996,18995.570000000007,201482.4109375002,10.172385699223618,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03521,2023_11,0.0,30.70109752093256,9787.535000000033,17995.185999999987,118582.1656249999,11.558229166666669,3.78,4,3,1,3,3
Nabarangpur,Nabarangpur,21-397-03522,2023_11,0.0,30.70109752093256,11193.439999999944,21570.169999999984,264087.49687499925,11.53640199695758,3.78,4,3,1,3,3
Nayagarh,Nayagarh,21-385-03523,2023_11,0.0,29.55504180790963,12113.886999999988,8777.881999999998,115058.3039062498,11.810316277529392,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03524,2023_11,0.0,29.55504180790963,8889.118000000017,6455.07,119821.5632812502,8.398068036574575,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03525,2023_11,0.0,29.55504180790963,1501.5390000000043,1084.2110000000002,33940.1171875,10.71369651142808,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03526,2023_11,0.0,29.55504180790963,8273.580999999947,5978.499999999998,100329.27734375,10.697093278200844,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03527,2023_11,0.0,29.55504180790963,17433.82399999979,12620.68,181309.953125,11.215256613504412,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03528,2023_11,0.0,29.55504180790963,8438.683999999892,11091.388000000006,101903.8406250002,10.175431193628356,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03529,2023_11,0.0,29.55504180790963,14973.128000000026,10793.107000000004,179365.4765625,9.62157908819986,8.2775,4,2,1,3,3
Nayagarh,Nayagarh,21-385-03530,2023_11,0.0,29.55504180790963,17599.11300000013,12985.662000000011,213760.8234374998,11.17567738989243,8.2775,4,2,1,3,3
Nuapada,Nuapada,21-394-03531,2023_11,0.0,30.22125913110345,6317.28899999999,7332.422000000006,89671.11015625019,9.959061521365795,5.4025,2,3,1,3,1
Nuapada,Nuapada,21-394-03532,2023_11,0.0,30.22125913110345,10669.49800000002,12222.799,153938.6140625002,10.605676009435978,5.4025,2,3,1,3,1
Nuapada,Nuapada,21-394-03533,2023_11,0.0,30.22125913110345,13463.02800000005,15542.50999999998,170385.3953125002,8.497998477369286,5.4025,2,3,1,3,1
Nuapada,Nuapada,21-394-03534,2023_11,0.0,30.22125913110345,14095.344999999856,16246.810000000029,196381.8984375,9.620378931172,5.4025,2,3,1,3,1
Nuapada,Nuapada,21-394-03535,2023_11,0.0,30.22125913110345,9091.476000000024,10548.545000000013,121894.6421874999,9.128576717617811,5.4025,2,3,1,3,1
Puri,Puri,21-387-03536,2023_11,0.0,30.236383529082808,8107.554000000004,5493.616999999998,96267.4710937501,9.678381256656015,8.295,3,3,1,3,2
Puri,Puri,21-387-03537,2023_11,0.0,30.236383529082808,42596.15700000012,29306.70600000001,451595.87187499925,15.770392254121962,8.295,3,3,1,3,2
Puri,Puri,21-387-03538,2023_11,0.0,30.236383529082808,5565.791999999958,3851.5,151078.3062499999,10.39327485380117,8.295,3,3,1,3,2
Puri,Puri,21-387-03539,2023_11,0.0,30.236383529082808,8338.61699999997,5758.148000000016,154532.15625,10.306236707920158,8.295,3,3,1,3,2
Puri,Puri,21-387-03540,2023_11,0.0,30.236383529082808,9540.676000000094,6560.32,117471.83906250005,10.50363512152783,8.295,3,3,1,3,2
Puri,Puri,21-387-03541,2023_11,0.0,30.236383529082808,16408.949000000022,11725.199999999995,184455.99062499963,10.476005806719204,8.295,3,3,1,3,2
Puri,Puri,21-387-03542,2023_11,0.0,30.236383529082808,6455.489000000001,4490.625999999997,83686.27031250019,10.63879817112998,8.295,3,3,1,3,2
Puri,Puri,21-387-03543,2023_11,0.0,30.236383529082808,12215.708999999915,8444.12599999999,220686.74843749963,11.014733242438956,8.295,3,3,1,3,2
Puri,Puri,21-387-03544,2023_11,0.0,30.236383529082808,14751.04700000002,10209.667,160036.5484374999,11.32458067493162,8.295,3,3,1,3,2
Puri,Puri,21-387-03545,2023_11,0.0,30.236383529082808,12693.316999999925,8727.181999999993,144757.6687500002,10.058503133170104,8.295,3,3,1,3,2
Puri,Puri,21-387-03546,2023_11,0.0,30.236383529082808,6543.046999999962,4498.131999999998,170921.4937499999,8.601248477466504,8.295,3,3,1,3,2
Rayagada,Rayagada,21-396-03547,2023_11,0.0,29.47400556833316,3918.087999999989,6644.610999999997,108887.76171875,9.376917931351644,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03548,2023_11,0.0,29.47400556833316,3609.282000000007,6184.701000000001,75153.06640625,7.832342601470118,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03549,2023_11,0.0,29.47400556833316,3279.777000000002,5615.091000000015,57327.95390624995,9.618763580027457,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03550,2023_11,0.0,29.47400556833316,6656.364999999991,10642.131999999983,112020.30859375,10.865050134762292,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03551,2023_11,0.0,29.47400556833316,4460.954999999958,7587.676000000007,75887.86015625019,9.803462356156988,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03552,2023_11,0.0,29.47400556833316,8991.111000000034,15182.01999999999,184097.078125,8.696497976519614,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03553,2023_11,0.0,29.47400556833316,9191.683000000075,15581.170000000013,98369.24140625005,7.629585582288903,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03554,2023_11,0.0,29.47400556833316,4531.84500000003,7432.203999999998,74917.6078125001,9.11197965718591,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03555,2023_11,0.0,29.47400556833316,5273.704000000027,8977.36500000002,84174.74531249981,9.643847169257846,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03556,2023_11,0.0,29.47400556833316,2219.447999999975,3777.689,58249.10507812491,8.597773368606703,7.2775,5,2,1,3,4
Rayagada,Rayagada,21-396-03557,2023_11,0.0,29.47400556833316,14174.783999999983,23746.588000000105,250708.98906249923,8.683630607190997,7.2775,5,2,1,3,4
Sambalpur,Sambalpur,21-372-03558,2023_11,0.0,28.87450895395114,8681.206000000122,8319.669999999984,118502.4359375001,10.010985881108354,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03559,2023_11,0.0,28.87450895395114,25454.89699999988,24098.44999999996,317877.9906249996,16.134624257174337,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03560,2023_11,0.0,28.87450895395114,8444.69200000004,8036.005000000005,125193.6976562501,9.96519670558132,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03561,2023_11,0.0,28.87450895395114,11369.686999999918,10750.144,133903.6898437501,10.625361593235423,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03562,2023_11,0.0,28.87450895395114,7237.153000000049,6914.045000000002,98742.69453125005,10.582074021546925,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03563,2023_11,0.0,28.87450895395114,18294.83400000003,17295.066000000003,223027.5750000002,10.64576745317441,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03564,2023_11,0.0,28.87450895395114,6862.733999999997,6684.537000000011,82501.8882812499,10.10854271356784,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03565,2023_11,0.0,28.87450895395114,5847.293000000005,5531.593000000001,86118.56718749995,10.458348716007356,4.96,2,3,1,3,1
Sambalpur,Sambalpur,21-372-03566,2023_11,0.0,28.87450895395114,8523.698999999906,8068.025999999998,107548.2374999998,10.068365364956042,4.96,2,3,1,3,1
Sonepur,Sonepur,21-392-03567,2023_11,0.0,30.23970251863277,10565.79600000009,9938.089,120689.0132812499,11.220243507125026,5.030000000000001,2,2,1,3,1
Sonepur,Sonepur,21-392-03568,2023_11,0.0,30.23970251863277,8254.621000000043,7931.731999999996,99109.33984375,10.22045689574128,5.030000000000001,2,2,1,3,1
Sonepur,Sonepur,21-392-03569,2023_11,0.0,30.23970251863277,9252.787000000011,8600.930999999997,145712.0499999998,11.277751930771378,5.030000000000001,2,2,1,3,1
Sonepur,Sonepur,21-392-03570,2023_11,0.0,30.23970251863277,7320.800999999978,7089.390999999996,114078.328125,9.30176,5.030000000000001,2,2,1,3,1
Sonepur,Sonepur,21-392-03571,2023_11,0.0,30.23970251863277,4071.944999999978,3831.5010000000007,85660.1968749999,11.049384067939735,5.030000000000001,2,2,1,3,1
Sonepur,Sonepur,21-392-03572,2023_11,0.0,30.23970251863277,7926.468999999925,7478.995999999999,122841.6304687499,9.087116653903658,5.030000000000001,2,2,1,3,1
Sundargarh,Sundargarh,21-374-03573,2023_11,0.0,28.33817037037041,5462.64599999995,7068.128999999986,120086.65625,10.492696386063622,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03574,2023_11,0.0,28.33817037037041,4123.729999999981,5321.882000000012,80763.9632812501,9.08294540837918,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03575,2023_11,0.0,28.33817037037041,34716.92599999998,44925.477999999945,737765.8500000015,9.364053828397427,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03576,2023_11,0.0,28.33817037037041,4035.956999999995,5211.49500000001,89980.625,9.204191151473944,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03577,2023_11,0.0,28.33817037037041,3835.594999999972,4950.307000000015,81132.6507812501,8.761087267525037,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03578,2023_11,0.0,28.33817037037041,4854.878000000026,6181.346999999994,103467.0054687499,8.329815655890997,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03579,2023_11,0.0,28.33817037037041,4231.26800000004,5474.597000000009,96971.2578125,5.889229039110334,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03580,2023_11,0.0,28.33817037037041,4456.358000000066,5751.601999999984,132975.8601562502,9.026909302100474,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03581,2023_11,0.0,28.33817037037041,6344.014000000025,8180.011000000013,96250.0960937501,9.229808578155389,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03582,2023_11,0.0,28.33817037037041,5934.092000000004,7693.042999999976,116058.2468750002,7.46808110367893,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03583,2023_11,0.0,28.33817037037041,11582.02000000002,14919.811000000002,116047.1312500001,9.18881996236147,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03584,2023_11,0.0,28.33817037037041,3403.421000000031,4378.262999999998,78677.5757812499,9.298162259076648,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03585,2023_11,0.0,28.33817037037041,8438.683999999892,11091.388000000006,121020.3328125002,9.12922530851459,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03586,2023_11,0.0,28.33817037037041,12406.45299999998,15955.096000000003,203818.13124999963,9.967912164225124,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03587,2023_11,0.0,28.33817037037041,4582.181999999972,5897.691000000001,91486.8460937501,10.016059003618146,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03588,2023_11,0.0,28.33817037037041,7820.48199999996,9892.641000000003,125543.0625,9.491508522638746,6.23,2,3,1,3,1
Sundargarh,Sundargarh,21-374-03589,2023_11,0.0,28.33817037037041,6298.766999999934,8112.907999999996,60058.53203124995,8.450069297541761,6.23,2,3,1,3,1
Anugul,Anugul,21-384-03276,2023_12,0.0,26.35404618761336,10641.226999999955,11319.373,197773.4953124998,10.000471394407652,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03277,2023_12,0.0,26.35404618761336,8356.394999999902,8913.843999999997,144963.5687500001,10.01799541771366,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03278,2023_12,0.0,26.35404618761336,11133.897999999928,11827.831000000002,183348.9437500001,10.731610829521571,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03279,2023_12,0.0,26.35404618761336,18525.898999999743,19820.14100000006,268236.8062500004,9.539741971187937,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03280,2023_12,0.0,26.35404618761336,7625.689999999944,8114.023000000005,156828.2296874998,10.441538461538462,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03281,2023_12,0.0,26.35404618761336,4629.008000000031,4927.668999999999,119862.1554687498,8.734791168069172,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03282,2023_12,0.0,26.35404618761336,11197.513000000035,12567.693999999989,163170.3718750002,8.805416694073537,5.94,4,4,1,3,4
Anugul,Anugul,21-384-03283,2023_12,0.0,26.35404618761336,12639.415000000035,13440.797999999995,202289.0703125,10.504343694855436,5.94,4,4,1,3,4
Balangir,Balangir,21-393-03284,2023_12,0.0,28.09413011102088,9686.69200000004,9438.655,100675.8820312498,10.856164728389468,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03285,2023_12,0.0,28.09413011102088,22803.29700000002,22729.28899999999,261354.609375,10.39988421383154,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03286,2023_12,0.0,28.09413011102088,13536.445000000063,13436.53,160688.9375,9.171054783319706,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03287,2023_12,0.0,28.09413011102088,12837.904000000097,12760.837999999989,148203.8781249998,10.178015693576274,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03288,2023_12,0.0,28.09413011102088,11788.201,11736.841000000017,135532.2625000002,9.749360925136944,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03289,2023_12,0.0,28.09413011102088,2198.187999999994,2226.0939999999973,78581.2398437499,11.207150534713556,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03290,2023_12,0.0,28.09413011102088,9638.511999999988,9462.405,125221.30859375,9.313562061322497,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03291,2023_12,0.0,28.09413011102088,15219.398000000045,15116.011999999988,201632.2437500004,10.698392787142296,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03292,2023_12,0.0,28.09413011102088,10819.094999999972,10751.193000000028,133517.00156250037,9.440619426436031,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03293,2023_12,0.0,28.09413011102088,14879.529999999795,14784.23999999999,194991.4453125,11.007928586790744,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03294,2023_12,0.0,28.09413011102088,16141.40599999996,16047.918000000063,125065.10390624998,10.037966375523805,4.345,3,3,1,3,3
