objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
319032,DOLIAMBA,Malkangiri,Jodamba,Chitrakonda,
319016,BANDOGUDA,Malkangiri,Jodamba,Chitrakonda,
319044,DUDHAPALLI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319010,TENTULIGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319007,IAUGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319645,JUMDAMA,Malkangiri,Paparmetla,Chitrakonda,
319017,TENTAGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319014,PAPERMENTA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319020,KATAPALI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319018,JAMUJODI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319029,BIDARPAKHANA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319030,PURULUBANDHA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319041,KUNIGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319643,GAJALMAMUDI,Malkangiri,Jodamba,Chitrakonda,
319026,RANGINIGUDA,Malkangiri,Jodamba,Chitrakonda,Panasput
319045,FOREST,Malkangiri,Jodamba,Chitrakonda,
319062,TENTAPALI,Malkangiri,Jodamba,Chitrakonda,Panasput
319049,KADALIBANDHA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319053,HANJARIAGUDA,Malkangiri,Jodamba,Chitrakonda,
319070,KADAPUT,Malkangiri,Jodamba,Chitrakonda,Badapadar
319071,GOPINATHGUDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319073,NUAGUDA,Malkangiri,Jodamba,Chitrakonda,Papermetla
319080,PANASGANDHI,Malkangiri,Jodamba,Chitrakonda,
319056,SITAGANDHI,Malkangiri,Jodamba,Chitrakonda,
319047,BALEGUDA,Malkangiri,Chitrakonda,Korukonda,Doraguda
319641,RAJABANDHA,Malkangiri,Chitrakonda,Chitrakonda,
319642,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
319061,SUTUGANDHI,Malkangiri,Jodamba,Chitrakonda,
319057,GOPIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319059,RAIPUR,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319074,BHATAJHOLA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319088,NAKAMAMUDI,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319090,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
319052,GANDHIGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319058,HANTALGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319082,JAJALAMA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319083,GAJALGUMI,Malkangiri,Jodamba,Chitrakonda,
319092,JANTURAI,Malkangiri,Jodamba,Chitrakonda,Jodamba
319095,JAMPURULU,Malkangiri,Jodamba,Chitrakonda,Jodamba
319102,TARABEDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319099,KUMBHIPATIAGUDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319110,SIMILIPADER,Malkangiri,Jodamba,Chitrakonda,Jodamba
319109,IADIGUDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319078,KUNTURPADER,Malkangiri,Jodamba,Chitrakonda,Jodamba
319084,TIKARPADA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319098,JODAMBA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319114,KARENJAGUDA,Malkangiri,Jodamba,Chitrakonda,Nakamamudi
319117,NILARAM,Malkangiri,Jodamba,Chitrakonda,Jodamba
319119,DARLABEDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319123,SANTALEPADER,Malkangiri,Jodamba,Chitrakonda,
319124,NAUGUDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319129,KUSUMPUT,Malkangiri,Jodamba,Chitrakonda,Jodamba
319127,BADTALPADAR,Malkangiri,Jodamba,Chitrakonda,Jodamba
319085,KONDENG,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319097,NILAPARI,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319093,PURUNAKORNDEG,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319094,GOILIKHALA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319091,NUAGUDA,Malkangiri,Orkel,Korukonda,
319101,BHUTJHOLA AND MAHUPADAR,Malkangiri,Chitrakonda,Korukonda,
319634,BALIMELA,Malkangiri,Orkel,Korukonda,Chitapari-Iii
319111,DUMURIPADER,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319635,PIPALPADER,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319130,SADASHIVAPUR RF,Malkangiri,Orkel,Chitrakonda,
318755,TAMANAPALI,Malkangiri,M.V. 79,Kalimela,Tigal
318902,KAPANPALLI,Malkangiri,Podia,Podia,Similibancha
318770,MURUBANPALI,Malkangiri,M.V. 79,Kalimela,Girkanpalli
318787,GIRIKANAPALI,Malkangiri,M.V. 79,Kalimela,Girkanpalli
318935,UNDRUGANDA,Malkangiri,Kalimela,Kalimela,Undrukunda
318963,ENCHIMATALA,Malkangiri,Kalimela,Kalimela,Undrukunda
318968,SUPULUR,Malkangiri,Podia,Podia,Kaldapalli
319036,FOREST,Malkangiri,Podia,Kalimela,
318971,POLUR,Malkangiri,Podia,Podia,Bapanpalli
319004,GOTANPALI,Malkangiri,Podia,Podia,Bapanpalli
318962,KOLAGANDA,Malkangiri,Podia,Podia,Kaldapalli
318948,KALADIPELLI,Malkangiri,Podia,Podia,Kaldapalli
318989,KUNCHANPALLI,Malkangiri,Podia,Podia,Podia
319011,BAPANPALI,Malkangiri,Podia,Podia,Bhejangiwada
319015,VENCHANPALLI,Malkangiri,Podia,Podia,Podia
319038,PERWAI,Malkangiri,Podia,Kalimela,Chitrangapalli
319037,RODANPALLI,Malkangiri,Podia,Podia,Bapanpalli
319039,PANGATA,Malkangiri,Podia,Podia,Podia
335722,FOREST,Malkangiri,Podia,Podia,
319068,SILAKATA,Malkangiri,Podia,Podia,
319086,FOREST,Malkangiri,Podia,Podia,
319115,ERBANPALLI,Malkangiri,Podia,Podia,Niliguda
319140,MATERU,Malkangiri,Podia,Podia,Bapanpalli
318982,TALIGUDA,Malkangiri,Kalimela,Kalimela,Venkatapallam
319022,DARAGADA,Malkangiri,Kalimela,Kalimela,Chitrangapalli
319021,MUDAKHALA,Malkangiri,Kalimela,Kalimela,Chitrangapalli
319622,FOREST,Malkangiri,Kalimela,Kalimela,
319040,CHITRANGAPALLI,Malkangiri,Kalimela,Kalimela,Chitrangapalli
319024,GUMUKAGUDA,Malkangiri,Kalimela,Kalimela,Chitrangapalli
319043,FOREST,Malkangiri,Kalimela,Kalimela,
319079,SUPALI,Malkangiri,Kalimela,Kalimela,Chitrangapalli
319065,PAGURUKONDA,Malkangiri,Kalimela,Korukonda,Badili
319156,FOREST,Malkangiri,Kalimela,Podia,
319134,PADIA,Malkangiri,Podia,Podia,Podia
319627,PEGADAPALLI,Malkangiri,Podia,Podia,Materu
319626,BATANAWADA,Malkangiri,Podia,Podia,Materu
319138,FOREST,Malkangiri,Malkangiri,Korukonda,
319166,IRALGUNDI,Malkangiri,Podia,Podia,Gompakunda
319188,NAMGANDA,Malkangiri,Malkangiri,Korukonda,Matapaka
319185,DARANPALLI,Malkangiri,Podia,Podia,Korukonda
319183,FOREST,Malkangiri,Malkangiri,Korukonda,
319206,KOYAGIRI,Malkangiri,Malkangiri,Korukonda,Matapaka
319242,MOTAPAKA,Malkangiri,Malkangiri,Korukonda,Matapaka
